Cust Name,Sales,Profit,State
Erica Smith,184.752,-20.7846,California
Noel Staavos,64.96,-4.06,Ohio
Noel Staavos,13.52,1.69,Ohio
Noel Staavos,458.43,-137.529,Ohio
Noel Staavos,387.136,24.196,Ohio
Noel Staavos,328.59,-147.8655,Ohio
Sally Hughsby,338.352,4.2294,Idaho
Sally Hughsby,25.92,12.4416,Idaho
Sally Hughsby,91.36,42.0256,Idaho
Randy Ferguson,87.96,7.6965,Arizona
Randy Ferguson,5.214,-4.1712,Arizona
Dan Lawera,12.294,-8.6058,Florida
Allen Goldenen,19.76,8.2992,California
Scot Wooten,109.764,8.5372,New York
Katherine Nockton,128.85,3.8655,Massachusetts
George Bell,127.95,21.7515,South Carolina
Clay Ludtke,68.52,31.5192,California
Clay Ludtke,74.94,14.2386,California
Clay Ludtke,2548.56,286.713,California
Clay Ludtke,271.44,122.148,California
Clay Ludtke,287.88,35.985,California
Karen Ferguson,14.9,7.152,California
Karen Ferguson,4158.912,363.9048,California
Andy Yotov,91.96,15.6332,California
Andy Yotov,33.11,12.9129,California
Andy Yotov,19.44,9.3312,California
Andy Yotov,55.48,26.6304,California
Brian Derr,91.92,11.49,Ohio
Hunter Glantz,17.34,4.6818,Louisiana
Hunter Glantz,71.98,15.1158,Louisiana
Cassandra Brandow,7.08,2.478,Texas
Linda Southworth,69.98,4.8986,Rhode Island
Darrin Martin,646.272,64.6272,Ohio
Darrin Martin,10.368,3.7584,Ohio
Ann Chong,8.4,0.336,Washington
Ann Chong,71.96,25.186,Washington
Liz Thompson,18.48,6.006,North Carolina
Tim Brockman,9.84,2.8536,California
Angele Hood,239.24,23.924,Florida
Saphhira Shifley,21.12,6.5472,New Hampshire
Tamara Dahlen,54.9,15.372,New York
Paul Prost,15.24,5.1816,California
Patrick Gardner,19.568,-52.8336,Texas
Patrick Gardner,310.392,-512.1468,Texas
Anna Andreadi,42.6,16.614,Kentucky
Anna Andreadi,113.94,54.6912,Kentucky
Anna Andreadi,129.92,5.1968,Kentucky
Anna Andreadi,5.28,2.5344,Kentucky
Frank Atkinson,859.2,75.18,California
Frank Atkinson,506.28,177.198,California
Tracy Blumstein,14.368,3.9512,Arizona
Adam Hart,314.352,-35.3646,Tennessee
Adam Hart,27.888,10.1094,Tennessee
Cathy Prescott,238.152,89.307,Arizona
Benjamin Farhat,692.94,173.235,Minnesota
Christine Phan,16.146,-12.9168,Florida
Christine Phan,1345.485,-1031.5385,Florida
Lynn Smith,173.488,54.215,Texas
Trudy Schmidt,57.75,16.17,Wisconsin
Trudy Schmidt,272.4,76.272,Wisconsin
Joni Sundaresam,11.952,4.0338,Ohio
Joni Sundaresam,28,7.7,Ohio
Joni Sundaresam,12.201,-9.7608,Ohio
Natalie Fritzler,2.068,-3.4122,Texas
Natalie Fritzler,83.84,30.392,Texas
Kristina Nunn,11.36,5.3392,New York
Kristina Nunn,36.4,17.472,New York
Guy Armstrong,27.968,6.992,Pennsylvania
Eugene Hildebrand,142.04,38.3508,New York
Eugene Hildebrand,14.67,6.0147,New York
Ralph Arnett,1199.96,224.9925,California
Ralph Arnett,12.6,6.174,California
Ralph Arnett,17.94,8.073,California
Ted Trevino,23.904,7.7688,Pennsylvania
Amy Hunt,88.96,10.008,Tennessee
Chuck Clark,518.272,-97.176,California
Chuck Clark,6.98,3.3504,California
Chuck Clark,343.2,38.61,California
Keith Dawkins,17.544,5.9211,Pennsylvania
Barry Gonzalez,152.688,-26.7204,Texas
Barry Gonzalez,3.488,0.5668,Texas
Barry Gonzalez,5.888,-1.3248,Texas
Fred Hopkins,153.552,51.8238,California
Fred Hopkins,270.62,2.7062,California
Patrick Gardner,468.9,206.316,New York
Patrick Gardner,72.48,30.4416,New York
Patrick Gardner,10.95,3.285,New York
Patrick Gardner,191.82,61.3824,New York
Nick Zandusky,151.056,7.5528,Texas
Troy Blackwell,25.16,-11.322,Texas
Jeremy Ellison,6.216,-9.6348,Texas
Jeremy Ellison,23.616,2.6568,Texas
Jeremy Ellison,24.032,-0.6008,Texas
Jeremy Ellison,2.088,0.6786,Texas
Jeremy Ellison,4.488,-6.732,Texas
Eric Hoffmann,29.22,12.8568,California
Barbara Fisher,6.48,3.1104,Georgia
Pamela Coakley,1.188,-0.99,Colorado
Seth Vernon,272.646,18.1764,New York
Seth Vernon,212.8,95.76,New York
Seth Vernon,38.52,18.1044,New York
Seth Vernon,72.64,21.792,New York
Seth Vernon,45.4,12.712,New York
Seth Vernon,13.76,6.3296,New York
Seth Vernon,80.991,8.0991,New York
Seth Vernon,11.784,3.9771,New York
Seth Vernon,4.36,1.7876,New York
Seth Vernon,2888.127,609.7157,New York
Seth Vernon,1299.66,350.9082,New York
Seth Vernon,2254.41,375.735,New York
Seth Vernon,104.85,28.3095,New York
Seth Vernon,59.97,20.3898,New York
Dean percer,314.532,-83.8752,Pennsylvania
Harold Ryan,13.632,3.5784,Florida
William Brown,19.432,-49.5516,Texas
William Brown,65.44,-8.18,Texas
Adam Shillingsburg,6,2.1,Illinois
Adam Shillingsburg,1.908,-3.2436,Illinois
Susan Pistek,1474.802,-21.0686,Ohio
Susan Pistek,110.096,33.0288,Ohio
Susan Pistek,16.752,5.4444,Ohio
Susan Pistek,1537.074,0,Ohio
Susan Pistek,449.372,-12.8392,Ohio
Stephanie Phelps,41.904,14.1426,California
Corinna Mitchell,2279.96,592.7896,New York
Corinna Mitchell,14.94,6.8724,New York
Justin Ritter,191.976,19.1976,Oregon
Justin Ritter,23.832,6.5538,Oregon
Justin Ritter,409.216,61.3824,Oregon
Justin Ritter,72.588,-128.2388,Oregon
Christy Brittain,61.568,4.6176,Illinois
Shirley Daniels,20.96,6.812,Texas
Saphhira Shifley,44.75,8.5025,California
Saphhira Shifley,11.96,5.382,California
Saphhira Shifley,3.912,1.2714,California
Erica Hackney,327.996,54.666,New York
Aaron Hawkins,49.408,18.528,California
Evan Minnotte,53.25,20.7675,Virginia
Evan Minnotte,3.76,1.316,Virginia
Thomas Brumley,767.214,161.9674,New York
Alan Barnes,163.96,59.4355,Tennessee
Anthony O'Donnell,161.28,12.096,California
Thomas Thornton,192.8,55.912,California
Kristina Nunn,27.696,3.462,Texas
Kristina Nunn,73.164,-186.5682,Texas
Frank Olsen,32.064,11.2224,Florida
Guy Armstrong,205.666,-12.098,California
Nathan Cano,115.44,30.0144,California
Jamie Frazer,274.8,134.652,Connecticut
Jamie Frazer,195.64,3.9128,Connecticut
Jamie Frazer,257.98,74.8142,Connecticut
Jamie Frazer,119.04,48.8064,Connecticut
Greg Tran,20.07,9.2322,Nebraska
Khloe Miller,11.76,3.1752,California
Patrick Jones,11.76,3.1752,California
Patrick Jones,40.736,14.7668,California
Anna Chung,201.584,12.599,California
Jason Gross,340.704,-34.0704,California
Raymond Messe,354.9,88.725,Georgia
Eileen Kiefer,1198.33,70.49,California
Rob Dowd,87.92,0.8792,California
Cynthia Voltz,51.968,10.3936,Pennsylvania
Cynthia Voltz,51.336,5.7753,Pennsylvania
Cynthia Voltz,332.704,33.2704,Pennsylvania
Cynthia Voltz,42.408,9.5418,Pennsylvania
Alex Grayson,81.54,38.3238,Oklahoma
Alex Grayson,167.28,23.4192,Oklahoma
Gary McGarr,772.68,108.1752,California
Matt Connell,323.976,28.3479,Florida
Matt Connell,11.808,3.9852,Florida
Matt Connell,26.16,1.962,Florida
Matt Connell,33.57,-25.737,Florida
Matt Connell,4.992,1.3728,Florida
Matt Connell,20.016,5.5044,Florida
Matt Connell,170.24,53.2,Florida
Erica Smith,117.456,44.046,Texas
Rick Wilson,22.96,11.2504,California
Michael Moore,13.36,6.4128,Virginia
Mark Haberlin,34.248,11.5587,New York
Mark Haberlin,3.52,1.0208,New York
Nick Zandusky,26.7,12.549,Missouri
Nick Zandusky,21.2,9.116,Missouri
Nick Zandusky,838.38,226.3626,Missouri
Giulietta Baptist,1690.04,422.51,South Carolina
Giulietta Baptist,85.96,24.0688,South Carolina
Giulietta Baptist,121.96,57.3212,South Carolina
Giulietta Baptist,23.92,11.7208,South Carolina
Giulietta Baptist,63.96,6.396,South Carolina
Giulietta Baptist,629.95,176.386,South Carolina
Giulietta Baptist,113.73,32.9817,South Carolina
Giulietta Baptist,14.6,6.862,South Carolina
Giulietta Baptist,887.84,17.7568,South Carolina
Deborah Brumfield,403.92,25.245,Oregon
Jim Karlsson,106.8,10.68,Pennsylvania
Maya Herman,70.95,20.5755,New York
Maya Herman,34.944,11.7936,New York
Maya Herman,119.04,35.712,New York
Anne McFarland,383.84,47.98,Illinois
Jessica Myrick,799.56,207.8856,New York
Mitch Webber,31.44,8.4888,Washington
Alex Grayson,25.92,9.072,Texas
Alex Grayson,6.33,-9.8115,Texas
Alex Grayson,75.88,26.558,Texas
Charles McCrossin,329.988,-76.9972,Pennsylvania
Charles McCrossin,71.376,-4.461,Pennsylvania
Russell Applegate,63.77,28.6965,Indiana
Russell Applegate,50.97,13.2522,Indiana
Russell Applegate,96.08,46.1184,Indiana
Sarah Brown,1439.968,485.9892,Illinois
Sarah Brown,43.56,-4.9005,Illinois
Pete Kriz,563.92,7.049,California
Susan Vittorini,235.152,-47.0304,Ohio
Matthew Grinstein,7.712,1.7352,Ohio
Chuck Magee,51.016,15.9425,Texas
Chuck Magee,25.248,7.89,Texas
Chuck Magee,56.686,-14.5764,Texas
Michelle Ellison,51.168,-6.396,Ohio
Yana Sorensen,2793.528,942.8157,Washington
Yana Sorensen,1000.02,290.0058,Washington
Yana Sorensen,65.94,22.4196,Washington
Maria Bertelson,18.24,9.12,Washington
Maria Bertelson,76.12,22.0748,Washington
Alan Shonely,7.64,3.7436,California
Mark Cousins,68.16,27.9456,New York
Mark Cousins,62.24,29.2528,New York
Patrick Gardner,29.97,0.2997,Kentucky
Joy Smith,125.7,35.196,Michigan
Joy Smith,191.98,51.8346,Michigan
Joy Smith,20.86,1.4602,Michigan
Joy Bell-,56.7,26.082,California
Darren Koutras,72.704,19.0848,Tennessee
Darren Koutras,12.264,1.0731,Tennessee
Darren Koutras,218.352,-54.588,Tennessee
Jeremy Farry,66.294,-103.8606,Oregon
Jeremy Farry,291.168,-14.5584,Oregon
Patrick O'Brill,88.776,7.7679,Texas
Bradley Talbott,110.376,-20.2356,Ohio
Bradley Talbott,55.176,15.8631,Ohio
Natalie Webber,30.32,11.8248,Iowa
Jennifer Ferguson,177.568,8.8784,Washington
Jennifer Ferguson,19.44,9.3312,Washington
Jennifer Ferguson,71.28,34.2144,Washington
Jennifer Ferguson,1471.96,459.9875,Washington
Jennifer Ferguson,79.96,-17.991,Washington
Alyssa Crouse,57.576,21.591,Pennsylvania
Toby Braunhardt,26.336,9.2176,New York
Helen Abelman,166.5,21.645,California
Helen Abelman,360.38,93.6988,California
Logan Haushalter,11.744,3.8168,California
Lori Olson,247.44,101.4504,New Hampshire
Dennis Pardue,18.24,-14.592,Tennessee
Clay Rozendal,25.35,7.605,Washington
Katrina Bavinger,119.04,30.9504,Washington
Katrina Bavinger,22.14,6.4206,Washington
Katrina Bavinger,13.98,6.0114,Washington
Maris LaWare,43.41,19.9686,Indiana
Maris LaWare,6.24,2.6208,Indiana
Maris LaWare,465.16,120.9416,Indiana
Maris LaWare,7.98,3.99,Indiana
Matt Collins,2.394,-6.3441,Illinois
Valerie Mitchum,58.32,27.9936,Georgia
Valerie Mitchum,200.97,50.2425,Georgia
Victoria Wilson,21.36,8.1168,Alabama
Grace Kelly,9.856,3.4496,Texas
Alyssa Tate,3.444,-2.5256,Florida
Anthony Rawles,384.592,-81.7258,Ohio
John Huston,22.92,11.2308,New York
Ralph Arnett,11.36,5.5664,Indiana
Rose O'Brian,14.592,4.9248,Washington
Lisa Ryan,41.4,19.872,New York
Michael Kennedy,442.372,-729.9138,Illinois
Yana Sorensen,34.5,15.525,Georgia
Jonathan Howell,28.85,14.425,Oklahoma
Annie Thurman,3.488,1.1772,Tennessee
Annie Thurman,143.856,48.5514,Tennessee
Robert Marley,311.98,93.594,Massachusetts
Robert Marley,22.45,10.327,Massachusetts
Brenda Bowman,39.992,-7.9984,California
Brenda Bowman,1159.056,43.4646,California
Brenda Bowman,179.9,44.975,California
Alejandro Savely,116.312,23.2624,Illinois
Dennis Kane,12.42,4.4712,Washington
Dennis Kane,428.4,89.964,Washington
Dennis Kane,24.75,10.89,Washington
Dennis Kane,87.71,41.2237,Washington
Dennis Kane,69.52,17.38,Washington
Dennis Kane,20.784,-4.6764,Washington
Dennis Kane,12.816,4.1652,Washington
Jonathan Howell,5.904,1.9926,Ohio
Jamie Kunitz,63.824,9.5736,Ohio
Jamie Kunitz,141.552,-26.541,Ohio
Edward Hooks,304.9,143.303,California
Edward Hooks,563.24,56.324,California
Victoria Wilson,661.176,-231.4116,Ohio
Catherine Glotzbach,239.976,17.9982,Tennessee
Ed Braxton,502.488,-87.9354,California
Ed Braxton,196.704,68.8464,California
Nicole Fjeld,915.136,102.9528,California
Nicole Fjeld,327.76,91.7728,California
Max Engle,701.96,168.4704,Virginia
Annie Zypern,88.776,7.7679,California
Annie Zypern,64.14,16.6764,California
Randy Ferguson,33.552,12.582,New York
Anthony Jacobs,1737.18,503.7822,Massachusetts
Anthony Jacobs,704.25,84.51,Massachusetts
Anthony Jacobs,141.76,66.6272,Massachusetts
Sylvia Foulston,36.36,12.2715,California
Maria Zettner,25.83,9.5571,California
Sarah Bern,24.588,-38.1114,Illinois
Sarah Bern,13.984,4.7196,Illinois
Alan Hwang,195.96,19.596,Texas
Neil Knudson,74.352,23.235,Texas
Arianne Irving,6.68,3.2064,New York
Tracy Poddar,17.584,-4.1762,Oregon
Tracy Poddar,104.784,-14.4078,Oregon
Tracy Poddar,47.952,16.7832,Oregon
Tracy Poddar,650.352,-97.5528,Oregon
Tracy Poddar,629.184,228.0792,Oregon
Tracy Poddar,15.176,5.3116,Oregon
Liz Willingham,127.95,21.7515,California
Nat Gilpin,579.51,81.1314,Connecticut
Nat Gilpin,14.99,7.3451,Connecticut
Nat Gilpin,151.92,45.576,Michigan
Nat Gilpin,196.62,96.3438,Michigan
Nat Gilpin,144.12,69.1776,Michigan
Nat Gilpin,15.96,7.98,Michigan
Edward Becker,39.96,3.4965,California
Edward Becker,34.08,15.336,California
Sung Pak,10.368,3.6288,Florida
Sibella Parks,7.752,2.8101,New York
Ross Baird,15.28,7.4872,Michigan
Duane Benoit,65.97,31.0059,Delaware
Nona Balk,33.4,16.032,California
Nona Balk,210.84,103.3116,California
Xylona Preis,13.98,4.0542,Michigan
Xylona Preis,272.94,30.0234,Michigan
Xylona Preis,19.05,8.9535,Michigan
Xylona Preis,247.716,93.5816,Michigan
Xylona Preis,66.58,15.9792,Michigan
Xylona Preis,43.92,12.7368,Michigan
Xylona Preis,14.73,4.8609,Michigan
Xylona Preis,29.7,13.365,Michigan
Mark Hamilton,49.12,23.0864,New York
Mark Hamilton,18.28,6.398,New York
Bruce Geld,47.04,15.9936,California
Bruce Geld,339.96,42.495,California
Todd Sumrall,87.8,43.9,New York
Todd Sumrall,221.382,2.4598,New York
Todd Sumrall,5199.96,1351.9896,New York
Duane Benoit,156.512,-35.2152,Ohio
Eugene Moren,119.85,52.734,Delaware
Eugene Moren,30.44,14.9156,Delaware
Eugene Moren,69.28,33.2544,Delaware
Eugene Moren,587.97,170.5113,Delaware
Rick Bensley,24.55,12.0295,New York
Patrick O'Brill,12.176,4.4138,California
Patrick O'Brill,37.32,10.4496,California
Patrick O'Brill,35.06,10.518,California
Arthur Gainer,108.4,-105.69,Texas
Beth Fritzler,361.376,27.1032,Florida
Harry Greene,2.412,-2.01,Pennsylvania
Brendan Sweed,8.39,2.0975,New York
Brendan Sweed,337.98,101.394,New York
Joy Daniels,83.92,-13.637,Pennsylvania
Chris Selesnick,19.68,6.888,Washington
Chris Selesnick,25.92,12.4416,Washington
Chris Selesnick,6.48,3.1104,Washington
Chris Selesnick,86.352,8.6352,Washington
Frank Carlisle,56.3,15.764,California
Sanjit Engle,51.016,8.2901,Oregon
Chloris Kastensmidt,150.8,56.55,Washington
Chloris Kastensmidt,1039.992,103.9992,Washington
Chloris Kastensmidt,51.84,24.8832,Washington
Darrin Sayre,41.22,11.1294,New York
Darrin Sayre,240.37,7.2111,New York
Darrin Sayre,119.02,33.3256,New York
Sue Ann Reed,133.12,49.92,California
Tracy Poddar,38.08,-29.512,Texas
Julie Kriz,113.568,12.7764,New York
Chuck Clark,83.92,21.8192,New York
Chuck Clark,6.63,3.1161,New York
Chuck Clark,371.97,66.9546,New York
Laura Armstrong,561.584,70.198,Tennessee
Laura Armstrong,99.92,-1.249,Tennessee
Arthur Wiediger,4.928,1.7248,Pennsylvania
Benjamin Patterson,14.76,4.2804,California
Dennis Bolton,99.99,41.9958,Connecticut
Dennis Bolton,286.15,71.5375,Connecticut
Pauline Chand,49.792,-11.8256,Arizona
Troy Blackwell,299.975,-167.986,Ohio
Troy Blackwell,158.376,-36.9544,Ohio
Tim Brockman,32.784,-52.4544,Texas
Tim Brockman,47.984,14.3952,Texas
Tim Brockman,62.592,13.3008,Texas
Tim Brockman,4.276,-6.6278,Texas
Mike Vittorini,10.56,4.752,Michigan
Mike Vittorini,229.94,6.8982,Michigan
Damala Kotsonis,311.15,146.2405,Virginia
Damala Kotsonis,12.96,6.3504,Virginia
Pete Kriz,14.62,6.7252,New York
Pete Kriz,5.76,2.8224,New York
Pete Kriz,21.48,10.5252,New York
Pete Kriz,396.92,198.46,New York
Pete Kriz,17.15,4.6305,New York
Pete Kriz,23.12,7.803,New York
Adrian Hane,5.248,0.5904,Texas
Gary Mitchum,824.95,247.485,New Hampshire
Gary Mitchum,24.64,11.8272,New Hampshire
Gary Mitchum,227.88,68.364,New Hampshire
Bruce Degenhardt,241.96,33.8744,Louisiana
Bruce Degenhardt,3.89,1.8672,Louisiana
Bruce Degenhardt,8.01,3.0438,Louisiana
Raymond Messe,177.48,19.9665,North Carolina
Bart Watters,569.568,7.1196,Washington
Bart Watters,149.73,43.4217,Washington
Greg Tran,899.43,-12.849,Texas
Greg Tran,46.2,5.775,Texas
Greg Tran,47.952,16.1838,Texas
Greg Tran,7.992,0.6993,Texas
Greg Tran,76.864,26.9024,Texas
Adrian Hane,102.93,48.3771,Kentucky
Adrian Hane,98.16,9.816,Kentucky
Daniel Raglin,11.52,-7.68,Florida
Dionis Lloyd,83.88,29.358,Arizona
Brian DeCherney,108.576,-25.3344,Pennsylvania
Brian DeCherney,5.984,-1.3464,Pennsylvania
Helen Wasserman,21.96,6.1488,Oklahoma
Helen Wasserman,368.97,81.1734,Oklahoma
Helen Wasserman,12.39,3.4692,Oklahoma
Helen Wasserman,332.94,9.9882,Oklahoma
Jack O'Briant,111.93,34.6983,Utah
Robert Dilbeck,454.272,-73.8192,California
Doug O'Connell,19.44,9.3312,Massachusetts
Christopher Conant,8399.976,1119.9968,Pennsylvania
Christopher Conant,6.294,-4.196,Pennsylvania
Christopher Conant,10.368,3.6288,Pennsylvania
Christopher Conant,122.382,-24.4764,Pennsylvania
Shahid Hopkins,25.984,-1.624,North Carolina
Shahid Hopkins,945.036,-299.2614,North Carolina
Shahid Hopkins,14.301,-10.4874,North Carolina
Shahid Hopkins,410.352,-51.294,North Carolina
Fred Chung,23.52,8.526,Illinois
Fred Chung,180.96,13.572,Illinois
James Galang,35,14.7,Idaho
James Galang,477.15,28.629,Idaho
James Galang,302.376,22.6782,Idaho
Lena Creighton,974.988,-97.4988,Texas
Chris Cortes,589.41,-6.549,New York
Bart Watters,34.7,12.492,New York
Bart Watters,99.87,23.9688,New York
Bart Watters,37.94,18.2112,New York
Bart Watters,24.9,11.454,New York
Bart Watters,82.26,33.7266,New York
Jennifer Jackson,7.104,2.4864,Illinois
Tonja Turnell,103.5,-77.625,Texas
Tonja Turnell,2.464,0.8624,Texas
Tonja Turnell,8.72,0.654,Texas
Erica Hackney,10.76,5.1648,Connecticut
Erica Hackney,45.68,21.0128,Connecticut
Erica Hackney,6.7,2.211,Connecticut
Patrick Ryan,158.376,13.8579,Illinois
Brian Thompson,3.44,0.559,Texas
Erin Creighton,56.56,15.2712,California
Erin Creighton,36.96,11.4576,California
Stephanie Phelps,135.99,36.7173,New York
Stephanie Phelps,15.96,7.0224,New York
Anthony Jacobs,3.76,1.0904,Maryland
Anthony Jacobs,14.7,6.615,Maryland
Anthony Jacobs,37.2,9.3,Maryland
Anthony Jacobs,89.97,18.8937,Maryland
Anthony Jacobs,261.96,23.5764,Maryland
Anthony Jacobs,74,37,Maryland
Ann Steele,13.28,6.3744,Kentucky
Allen Armold,84.96,6.372,Tennessee
Eric Hoffmann,68.46,25.3302,California
Deborah Brumfield,2079.4,582.232,Rhode Island
Deborah Brumfield,629.95,176.386,Rhode Island
Deborah Brumfield,72.42,23.8986,Rhode Island
Chad Cunningham,131.98,35.6346,Michigan
Chad Cunningham,114.52,11.452,Michigan
Valerie Takahito,100.24,33.831,Texas
Dave Brooks,871.8,87.18,Tennessee
Brendan Sweed,61.96,-53.2856,Pennsylvania
Nick Radford,4.554,-3.4914,Florida
Nick Radford,5.2,0.585,Florida
Nick Radford,205.992,-2.5749,Florida
Nick Radford,15.552,5.4432,Florida
Nick Radford,503.96,50.396,Florida
Nick Radford,24.472,1.8354,Florida
Nick Radford,241.568,0,Florida
Nick Radford,110.4,-4.14,Florida
Katherine Nockton,384.768,-115.4304,New York
Katherine Nockton,78.66,36.1836,New York
Katherine Nockton,45.36,22.2264,New York
Julia West,962.08,156.338,North Carolina
Julia West,12.843,-9.8463,North Carolina
Julia West,295.456,96.0232,North Carolina
Jessica Myrick,32.4,15.552,New York
Monica Federle,103.936,16.8896,Pennsylvania
Frank Atkinson,289.568,10.8588,Florida
Frank Atkinson,39.72,4.4685,Florida
Frank Atkinson,244.768,24.4768,Florida
Keith Herrera,24,-2.7,Texas
Keith Herrera,15.552,5.4432,Texas
Keith Herrera,26.176,-3.272,Texas
Shirley Schmidt,20.94,6.0726,Kentucky
Shirley Schmidt,135.09,62.1414,Kentucky
Shirley Schmidt,279.86,64.3678,Kentucky
Shirley Schmidt,90.06,41.4276,Kentucky
Liz Carlisle,539.964,-107.9928,Ohio
Liz Carlisle,50.232,-10.0464,Ohio
Liz Carlisle,19.242,-13.4694,Ohio
Victoria Wilson,1247.64,349.3392,New York
Lela Donovan,5.304,0.4641,Illinois
Sibella Parks,19.136,5.98,Pennsylvania
Sibella Parks,332.832,-24.9624,Pennsylvania
David Kendrick,279.9,137.151,New York
David Kendrick,50.352,17.6232,New York
David Kendrick,34.02,16.6698,New York
Frank Carlisle,23.88,8.1192,California
Frank Carlisle,11.52,5.6448,California
Frank Carlisle,286.93,140.5957,California
Frank Carlisle,206.384,23.2182,California
Rick Duston,218.352,0,California
Rick Duston,529.9,105.98,California
Rick Duston,99.3,41.706,California
Rick Duston,108.96,30.5088,California
Rick Duston,2.688,0.84,California
Andy Reiter,5443.96,2504.2216,Michigan
Andy Reiter,302.67,72.6408,Michigan
Andy Reiter,56.07,25.2315,Michigan
Chad Cunningham,10.08,3.276,Pennsylvania
Chad Cunningham,59.994,-12.9987,Pennsylvania
Chad Cunningham,5.715,-4.7625,Pennsylvania
Chad Cunningham,9.42,-7.85,Pennsylvania
Carol Adams,1999.96,899.982,Rhode Island
Bradley Talbott,216.4,56.264,New York
Michael Grace,6.936,2.3409,Texas
Michael Grace,4.428,-6.8634,Texas
Theone Pippenger,8.8,2.552,Minnesota
Theone Pippenger,142.8,29.988,Minnesota
Theone Pippenger,399.95,143.982,Minnesota
Greg Tran,2152.776,726.5619,New York
Greg Tran,4007.84,-50.098,New York
Fred Hopkins,328.59,-147.8655,Tennessee
Fred Hopkins,98.352,-24.588,Tennessee
Heather Kirkland,158.99,41.3374,Delaware
Heather Kirkland,291.1,75.686,Delaware
Chris Cortes,73.68,34.6296,Washington
Chris Cortes,139.92,23.7864,Washington
Chris Cortes,107.88,10.788,Washington
Chris Cortes,33.29,7.9896,Washington
Darren Powers,58.17,-46.536,Ohio
Darren Powers,5.04,1.764,Ohio
